Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,1061,867,1,0,1,1182,20,10,255,104.799,15.5973,0,47.8965,8.16392,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,645.25,828.25,1,0,1,431,12,10,255,132.872,19.9443,0,65.5625,10.919,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,492,820.5,1,0,1,478,13,8,255,136.383,20.4728,0,64.8312,10.8154,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,942,819.5,1,0,1,1185,20,8,255,134.603,20.2042,0,65.2463,10.8857,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,995.84,794.88,1,0,1,1237,21,8,255,140.411,21.1067,0,66.5252,11.1001,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,658.5,784,1,0,1,437,12,8,255,86.7757,12.849,0,36.3522,6.43403,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,1087.32,748.206,1,0,1,530,14,8,255,102.768,15.3075,0,49.9333,8.48292,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,437.9,749.2,1,0,1,1059,19,8,255,187.234,28.3683,0,69.4406,11.6177,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,391.5,738,1,0,1,494,13,8,255,123.091,18.4231,0,59.7049,10.0165,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,860,703.5,1,0,1,702,15,10,255,105.422,15.7137,0,49.3757,8.3921,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,907.5,690,1,0,1,244,9,8,255,84.3607,12.459,0,35.3322,6.24349,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,487.25,691.25,1,0,1,1089,19,10,255,119.231,17.8283,0,55.6247,9.37444,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,779.5,670.5,1,0,1,675,15,8,255,107.647,16.0385,0,48.9048,8.34555,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,705,653.5,1,0,1,89,6,8,255,42.618,6.08989,0,8.96834,2.26882,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,930.4,660.8,1,0,1,575,14,10,255,171.659,25.9617,0,70.4689,11.7517,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,754,650.5,1,0,1,328,11,8,255,133.93,20.0915,0,63.2765,10.6182,1, "2021-07-09 [오전 11:01:34]: no comment"
