Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,1309.69,946.697,1,0,2,249,10,86,255,113.859,206.088,0,35.0782,62.5109,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,1312.69,930.865,1,0,2,347,12,88,255,116.47,210.836,0,34.9656,62.2107,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,1373.29,933.844,1,0,2,172,9,88,255,43.3314,78.7965,0,8.58215,14.6202,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,1384,925.5,1,0,2,226,9,88,255,48.2876,87.677,0,12.0998,21.1777,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,870.75,937.75,1,0,3,387,11,86,255,114.318,206.922,0,34.4571,61.3402,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,856,934.5,1,0,3,88,7,86,255,64.6705,117.432,0,6.67635,11.313,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,848,925.5,1,0,3,172,8,86,255,113.68,205.767,0,38.244,68.213,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,589.5,924.5,1,0,2,247,9,88,255,32.7854,59.6761,0,4.38467,7.08246,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,607,920,1,0,2,244,9,86,255,34.6352,63.0369,0,4.8071,7.9136,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,985.639,914.533,1,0,2,284,10,86,255,105.067,190.278,0,37.4518,66.7815,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,1168.25,916.25,1,0,2,137,7,86,255,90.8467,164.686,0,23.1032,40.8689,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,1153.8,911.6,1,0,2,167,8,86,255,111.623,202.108,0,31.7438,56.4782,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,787.75,905.75,1,0,2,160,7,86,255,59.0875,107.231,0,13.0117,22.738,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,1519.5,891.5,1,0,2,167,8,86,255,40.7485,74.1317,0,7.79267,13.2472,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,1529,882,1,0,2,265,10,86,255,70.8264,128.589,0,26.588,47.1774,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,853.456,890.927,1,0,2,286,10,86,255,111.797,202.343,0,37.4429,66.7579,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,1000.75,894.75,1,0,2,337,10,86,255,116.092,210.045,0,39.7246,70.9249,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,874.5,893,1,0,2,218,9,86,255,79.9358,145.009,0,21.6019,38.2338,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,951.5,886,1,0,2,231,9,88,255,100.242,181.649,0,31.3407,55.7618,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,803.517,871.707,1,0,4,423,13,86,255,117.116,211.995,0,35.4802,63.1365,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,823.1,865.8,1,0,4,122,7,86,255,49.8033,90.4426,0,6.25675,10.4549,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,781,864.5,1,0,4,158,8,86,255,104.93,190.127,0,36.2991,64.659,1, "2021-07-06 [오후 2:47:39]: no comment"
"C:\Users\user\Desktop\210630\DH5a_P50_G.png", 1,794,854.5,1,0,4,162,8,88,255,62.3148,113.049,0,12.944,22.4671,1, "2021-07-06 [오후 2:47:39]: no comment"
