Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
C:\Users\user\Desktop\210806\P8\DH5a_P8(3)_A2.png,1,652.25,664.75,1,0,1,134,7,60,255,14.2612,13.6567,0,5.54649,5.31261,1," ""2021-08-31 [오후 5:11:01]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(3)_A2.png,1,590.9,666.2,1,0,1,323,11,52,255,22.7957,19.6718,0,11.0618,9.78946,1," ""2021-08-31 [오후 5:11:01]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(3)_A2.png,1,1067.3,618.1,1,0,1,281,10,54,255,18.4733,15.5623,0,8.50707,7.12827,1," ""2021-08-31 [오후 5:11:01]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(3)_A2.png,1,807,614.5,1,0,1,188,9,52,255,22.4149,19.4681,0,9.05158,7.61511,1," ""2021-08-31 [오후 5:11:01]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(3)_A2.png,1,1056.25,551.75,1,0,1,432,12,52,255,27.8727,24.2338,0,14.7884,13.5644,1," ""2021-08-31 [오후 5:11:01]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(3)_A2.png,1,1457.25,527.25,1,0,1,283,10,54,255,27.3428,24.4841,0,12.4299,11.3628,1," ""2021-08-31 [오후 5:11:01]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(3)_A2.png,1,1026.5,518,1,0,1,315,11,52,255,20.4508,16.5079,0,10.01,7.97359,1," ""2021-08-31 [오후 5:11:01]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(3)_A2.png,1,734,475.5,1,0,1,238,10,50,255,23.9706,20.0504,0,11.2982,9.57625,1," ""2021-08-31 [오후 5:11:01]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(3)_A2.png,1,303.75,464.25,1,0,1,136,7,54,255,18.9706,16.5956,0,7.00972,6.04302,1," ""2021-08-31 [오후 5:11:01]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(3)_A2.png,1,1638,332.5,1,0,1,192,8,56,255,19.2813,17.7292,0,9.1166,8.16397,1," ""2021-08-31 [오후 5:11:01]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(3)_A2.png,1,933,91,1,0,1,215,9,62,255,21.6837,23.4233,0,8.50581,9.688,1," ""2021-08-31 [오후 5:11:01]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(3)_A2.png,1,960,90.5,1,0,1,250,10,52,255,20.62,17.844,0,9.72718,8.37588,1," ""2021-08-31 [오후 5:11:01]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(3)_A2.png,1,484.5,31,1,0,1,155,7,52,255,17.0194,14.5677,0,6.6881,5.8673,1," ""2021-08-31 [오후 5:11:01]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(1)_A2.png,1,1096.33,543.635,1,0,2,340,11,50,255,26.45,22.3676,0,12.6849,11.3476,1," ""2021-08-31 [오후 5:11:02]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(1)_A2.png,1,1093.5,524.5,1,0,2,343,11,50,255,25.8921,21.8834,0,12.4364,11.1346,1," ""2021-08-31 [오후 5:11:02]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(1)_A2.png,1,947.25,1736.25,1,0,1,313,10,52,255,20.6613,18.2332,0,10.9095,9.86678,1," ""2021-08-31 [오후 5:11:02]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(1)_A2.png,1,1242,1689.5,1,0,1,295,10,54,255,21.4034,19.0814,0,11.2655,10.4979,1," ""2021-08-31 [오후 5:11:02]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(1)_A2.png,1,1259.8,1582.4,1,0,1,298,10,50,255,24.5805,21.245,0,13.0665,11.7421,1," ""2021-08-31 [오후 5:11:02]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(1)_A2.png,1,444,1214,1,0,1,213,9,50,255,12.8028,10.6197,0,5.91033,4.43292,1," ""2021-08-31 [오후 5:11:02]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(1)_A2.png,1,691.25,1204.75,1,0,1,261,9,54,255,18.8314,16.9655,0,9.7517,8.71392,1," ""2021-08-31 [오후 5:11:02]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(1)_A2.png,1,465.08,1096.56,1,0,1,273,10,20,255,23.978,7.663,0,14.2078,2.64082,1," ""2021-08-31 [오후 5:11:02]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(1)_A2.png,1,431.5,1069.5,1,0,1,275,10,52,255,21.6218,19.1018,0,11.6888,10.4305,1," ""2021-08-31 [오후 5:11:02]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(1)_A2.png,1,973.731,1056.65,1,0,1,385,11,50,255,19.4701,16.4935,0,10.7322,8.89908,1," ""2021-08-31 [오후 5:11:02]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(1)_A2.png,1,1560.5,965,1,0,1,319,11,52,255,24.0031,20.9216,0,13.1049,11.703,1," ""2021-08-31 [오후 5:11:02]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(1)_A2.png,1,590,959,1,0,1,418,12,48,255,16.3421,13.3038,0,8.66557,7.23703,1," ""2021-08-31 [오후 5:11:02]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(1)_A2.png,1,808,951,1,0,1,278,10,52,255,17.2518,15.3165,0,8.67608,7.43622,1," ""2021-08-31 [오후 5:11:02]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(1)_A2.png,1,791.5,922,1,0,1,338,11,52,255,21.5533,18.9083,0,11.3194,10.04,1," ""2021-08-31 [오후 5:11:02]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(1)_A2.png,1,896.5,906,1,0,1,290,10,52,255,16.0414,14.0931,0,8.06753,6.91156,1," ""2021-08-31 [오후 5:11:02]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(1)_A2.png,1,850.7,902.1,1,0,1,293,10,52,255,17.256,15.058,0,8.53961,7.33588,1," ""2021-08-31 [오후 5:11:02]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(1)_A2.png,1,1543.68,889.706,1,0,1,285,10,36,255,17.7158,11.3333,0,8.90425,4.91459,1," ""2021-08-31 [오후 5:11:02]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(1)_A2.png,1,1461.5,886.5,1,0,1,295,10,52,255,23.1525,20.139,0,12.0328,10.8647,1," ""2021-08-31 [오후 5:11:02]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(1)_A2.png,1,824,876,1,0,1,179,8,48,255,9.53631,8.42458,0,4.16803,3.42627,1," ""2021-08-31 [오후 5:11:02]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(1)_A2.png,1,1480.25,870.25,1,0,1,311,10,52,255,24.1479,21.045,0,12.5253,11.4431,1," ""2021-08-31 [오후 5:11:02]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(1)_A2.png,1,985,828.5,1,0,1,330,11,52,255,16.1848,13.6485,0,7.69095,6.41189,1," ""2021-08-31 [오후 5:11:02]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(1)_A2.png,1,1191,788,1,0,1,474,13,54,255,28.9051,25.981,0,16.1842,15.7936,1," ""2021-08-31 [오후 5:11:02]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(1)_A2.png,1,975,690.5,1,0,1,327,11,54,255,18.2569,15.6483,0,9.76231,8.23958,1," ""2021-08-31 [오후 5:11:02]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(1)_A2.png,1,79.4,627.8,1,0,1,181,8,56,255,13.0994,11.8729,0,6.41647,5.60487,1," ""2021-08-31 [오후 5:11:02]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(1)_A2.png,1,710,556.5,1,0,1,244,9,52,255,16.832,14.5205,0,7.90572,6.67598,1," ""2021-08-31 [오후 5:11:02]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(1)_A2.png,1,1151.5,548,1,0,1,409,12,50,255,21.5012,17.824,0,11.5793,10.1362,1," ""2021-08-31 [오후 5:11:02]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(1)_A2.png,1,243.5,522.5,1,0,1,162,7,54,255,11.3765,10.179,0,4.96126,4.20475,1," ""2021-08-31 [오후 5:11:02]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(1)_A2.png,1,1133.6,496.2,1,0,1,297,10,48,255,15.0269,12.2862,0,7.74943,6.48971,1," ""2021-08-31 [오후 5:11:02]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(1)_A2.png,1,1479,473,1,0,1,413,12,16,255,25.1525,7.35351,0,14.414,2.57799,1," ""2021-08-31 [오후 5:11:02]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(1)_A2.png,1,807.5,446.5,1,0,1,319,10,52,255,20.0282,17.069,0,10.412,9.06838,1," ""2021-08-31 [오후 5:11:02]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(1)_A2.png,1,1487.75,424.75,1,0,1,262,9,50,255,17.2748,14.3206,0,9.10575,7.77531,1," ""2021-08-31 [오후 5:11:02]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(1)_A2.png,1,1401,424.5,1,0,1,237,9,50,255,13.3418,11.1899,0,6.98638,5.8646,1," ""2021-08-31 [오후 5:11:02]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(1)_A2.png,1,920.9,396.3,1,0,1,179,8,54,255,10.3296,8.9162,0,4.28664,3.66337,1," ""2021-08-31 [오후 5:11:02]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(1)_A2.png,1,1077,387,1,0,1,284,10,48,255,15.831,13.2359,0,8.36424,7.08947,1," ""2021-08-31 [오후 5:11:02]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(1)_A2.png,1,814,351.5,1,0,1,122,7,54,255,8.64754,8.04098,0,3.54121,3.22651,1," ""2021-08-31 [오후 5:11:02]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(1)_A2.png,1,467.5,337.5,1,0,1,218,9,48,255,13.5,11.1697,0,6.85235,5.52755,1," ""2021-08-31 [오후 5:11:02]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(1)_A2.png,1,1244,202.5,1,0,1,168,8,54,255,8.86905,7.85119,0,4.40266,3.89836,1," ""2021-08-31 [오후 5:11:02]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(2)_A2.png,1,1169.75,1362.25,1,0,2,150,8,50,255,24.0533,19.7533,0,9.4552,7.86919,1," ""2021-08-31 [오후 5:11:04]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(2)_A2.png,1,1179.65,1355.73,1,0,2,190,9,50,255,21.9842,17.8579,0,9.73979,8.62722,1," ""2021-08-31 [오후 5:11:04]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(2)_A2.png,1,1171.31,479.381,1,0,2,187,8,20,255,14.8075,5.29947,0,5.41865,1.76428,1," ""2021-08-31 [오후 5:11:04]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(2)_A2.png,1,1161,464,1,0,2,308,11,46,255,20.0487,15.039,0,9.93415,7.7894,1," ""2021-08-31 [오후 5:11:04]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(2)_A2.png,1,604,1718,1,0,1,241,10,44,255,15.0332,10.9834,0,7.1048,4.65182,1," ""2021-08-31 [오후 5:11:04]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(2)_A2.png,1,673,1505,1,0,1,279,9,52,255,21.5663,18.7563,0,11.0498,9.72384,1," ""2021-08-31 [오후 5:11:04]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(2)_A2.png,1,539.25,1488.75,1,0,1,182,8,48,255,13.7033,11.3681,0,6.05681,5.03033,1," ""2021-08-31 [오후 5:11:04]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(2)_A2.png,1,1601,1471.5,1,0,1,222,9,52,255,21.6261,18.9234,0,10.3698,9.39554,1," ""2021-08-31 [오후 5:11:04]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(2)_A2.png,1,872.4,1473.3,1,0,1,275,10,52,255,21.7127,19.1455,0,11.1677,9.74407,1," ""2021-08-31 [오후 5:11:04]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(2)_A2.png,1,1166.5,1463.5,1,0,1,297,10,50,255,22.6801,19.4949,0,11.9886,10.9656,1," ""2021-08-31 [오후 5:11:04]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(2)_A2.png,1,764,1454.5,1,0,1,309,10,46,255,22.4337,16.7961,0,11.6507,8.34057,1," ""2021-08-31 [오후 5:11:04]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(2)_A2.png,1,660.9,1448.8,1,0,1,308,10,52,255,22.6266,19.5032,0,11.544,10.1628,1," ""2021-08-31 [오후 5:11:04]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(2)_A2.png,1,473,1448,1,0,1,290,10,50,255,23.7276,20.1345,0,12.3875,10.89,1," ""2021-08-31 [오후 5:11:04]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(2)_A2.png,1,838,1416.5,1,0,1,300,10,52,255,22.95,19.98,0,11.5969,10.0947,1," ""2021-08-31 [오후 5:11:04]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(2)_A2.png,1,642.5,1400.5,1,0,1,238,9,50,255,17.6092,14.958,0,8.04746,6.81203,1," ""2021-08-31 [오후 5:11:04]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(2)_A2.png,1,1705.5,1395.5,1,0,1,150,7,54,255,12.1333,11.0667,0,5.40555,4.72678,1," ""2021-08-31 [오후 5:11:04]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(2)_A2.png,1,1179,1379,1,0,1,166,8,48,255,15.753,12.8373,0,6.58875,5.60396,1," ""2021-08-31 [오후 5:11:04]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(2)_A2.png,1,264.5,1361.5,1,0,1,281,10,54,255,25.8932,22.8114,0,13.9333,12.9079,1," ""2021-08-31 [오후 5:11:04]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(2)_A2.png,1,1199,1339,1,0,1,162,8,50,255,11.7963,9.9321,0,4.76491,4.00232,1," ""2021-08-31 [오후 5:11:04]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(2)_A2.png,1,669,1326.5,1,0,1,392,12,54,255,28.3622,25.1454,0,14.992,14.3995,1," ""2021-08-31 [오후 5:11:04]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(2)_A2.png,1,1298.6,1324.24,1,0,1,311,10,54,255,26.3344,23.3569,0,13.7041,12.9642,1," ""2021-08-31 [오후 5:11:04]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(2)_A2.png,1,831.34,1302.88,1,0,1,198,9,54,255,9.83838,8.72222,0,4.12276,3.49213,1," ""2021-08-31 [오후 5:11:04]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(2)_A2.png,1,437,1295,1,0,1,170,8,54,255,10.8529,9.70588,0,4.69684,4.1072,1," ""2021-08-31 [오후 5:11:04]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(2)_A2.png,1,646,1284.5,1,0,1,175,8,54,255,17.76,15.6171,0,8.0678,7.03861,1," ""2021-08-31 [오후 5:11:04]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(2)_A2.png,1,297,1231.5,1,0,1,124,7,32,255,12.7177,7.27419,0,5.86356,2.55718,1," ""2021-08-31 [오후 5:11:04]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(2)_A2.png,1,1106.75,1203.25,1,0,1,337,11,50,255,32.9852,27.2997,0,18.2075,16.2736,1," ""2021-08-31 [오후 5:11:04]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(2)_A2.png,1,839,1179.5,1,0,1,204,9,52,255,15.5294,13.652,0,7.07261,5.97557,1," ""2021-08-31 [오후 5:11:04]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(2)_A2.png,1,803.5,1102,1,0,1,407,13,52,255,29.5676,26.4226,0,16.532,15.359,1," ""2021-08-31 [오후 5:11:04]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(2)_A2.png,1,732.25,1096.25,1,0,1,179,8,56,255,14.1285,12.6034,0,5.82779,4.95565,1," ""2021-08-31 [오후 5:11:04]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(2)_A2.png,1,849.5,1034,1,0,1,377,11,54,255,26.2759,23.2228,0,14.389,12.9076,1," ""2021-08-31 [오후 5:11:04]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(2)_A2.png,1,338,1029.5,1,0,1,189,9,52,255,15.5767,13.836,0,7.07542,6.09067,1," ""2021-08-31 [오후 5:11:04]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(2)_A2.png,1,76.5,1010,1,0,1,213,9,44,255,19.1362,14.3474,0,9.95504,6.81414,1," ""2021-08-31 [오후 5:11:04]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(2)_A2.png,1,1754.75,991.25,1,0,1,260,9,52,255,19.9308,16.9615,0,10.5101,9.44476,1," ""2021-08-31 [오후 5:11:04]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(2)_A2.png,1,555.5,931,1,0,1,361,11,50,255,24.903,21.036,0,13.4123,12.1074,1," ""2021-08-31 [오후 5:11:04]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(2)_A2.png,1,1058,914,1,0,1,160,8,54,255,10.2563,8.91875,0,4.18443,3.50492,1," ""2021-08-31 [오후 5:11:04]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(2)_A2.png,1,1252.5,909,1,0,1,321,11,50,255,25.6075,22.0685,0,13.4378,12.1755,1," ""2021-08-31 [오후 5:11:04]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(2)_A2.png,1,1209,905.5,1,0,1,311,10,52,255,21.3087,18.0064,0,10.6941,9.39307,1," ""2021-08-31 [오후 5:11:04]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(2)_A2.png,1,708.75,887.25,1,0,1,137,7,54,255,11.0511,10.0073,0,4.40528,3.85283,1," ""2021-08-31 [오후 5:11:04]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(2)_A2.png,1,1346.5,860.5,1,0,1,124,7,54,255,9.5,9.04032,0,3.86947,3.49645,1," ""2021-08-31 [오후 5:11:04]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(2)_A2.png,1,1115,855,1,0,1,311,11,52,255,19.5563,16.5466,0,9.37635,8.24293,1," ""2021-08-31 [오후 5:11:04]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(2)_A2.png,1,976,800.5,1,0,1,138,7,38,255,10.6014,6.68116,0,4.57232,2.26826,1," ""2021-08-31 [오후 5:11:04]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(2)_A2.png,1,1479,784.5,1,0,1,225,10,52,255,20.88,18.0089,0,9.99179,8.49874,1," ""2021-08-31 [오후 5:11:04]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(2)_A2.png,1,1234,758,1,0,1,305,11,52,255,24.3377,21.2262,0,12.2876,11.0467,1," ""2021-08-31 [오후 5:11:04]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(2)_A2.png,1,1072,739.5,1,0,1,350,11,28,255,14.7771,7.15714,0,6.75068,2.19326,1," ""2021-08-31 [오후 5:11:04]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(2)_A2.png,1,1244.5,703,1,0,1,302,10,54,255,20.3841,17.6225,0,10.3276,8.9612,1," ""2021-08-31 [오후 5:11:04]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(2)_A2.png,1,212.75,688.75,1,0,1,169,8,26,255,18.0828,8.1716,0,8.47336,2.35442,1," ""2021-08-31 [오후 5:11:04]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(2)_A2.png,1,880.75,663.75,1,0,1,278,10,52,255,21.0036,18.241,0,10.8278,9.29467,1," ""2021-08-31 [오후 5:11:04]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(2)_A2.png,1,1533.44,651.712,1,0,1,363,11,52,255,20.6556,17.6556,0,11.1851,9.44003,1," ""2021-08-31 [오후 5:11:04]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(2)_A2.png,1,308,628.5,1,0,1,211,9,56,255,25.3318,22.8815,0,12.6852,11.713,1," ""2021-08-31 [오후 5:11:04]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(2)_A2.png,1,1398.22,625.476,1,0,1,264,10,52,255,22.0265,19.3447,0,11.256,9.77229,1," ""2021-08-31 [오후 5:11:04]: no comment"""
C:\Users\user\Desktop\210806\P8\DH5a_P8(2)_A2.png,1,1729,590,1,0,1,230,9,52,255,24.1478,21.0783,0,11.6826,10.7656,1," ""2021-08-31 [오후 5:11:04]: no comment"""
