Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"C:\Users\user\Desktop\210806\P14\DH5a_P14(3)_A2.png", 1,1158,362.5,1,0,2,200,8,60,255,47.015,46.59,0,21.1687,23.5941,1, "2021-08-31 [오후 5:12:50]: no comment"
"C:\Users\user\Desktop\210806\P14\DH5a_P14(3)_A2.png", 1,1172.5,361.5,1,0,2,205,8,58,255,48.8439,48.4439,0,20.9471,24.4261,1, "2021-08-31 [오후 5:12:50]: no comment"
"C:\Users\user\Desktop\210806\P14\DH5a_P14(3)_A2.png", 1,1171,1751.5,1,0,1,167,8,64,255,33.7066,35.5329,0,17.2165,20.4354,1, "2021-08-31 [오후 5:12:50]: no comment"
"C:\Users\user\Desktop\210806\P14\DH5a_P14(3)_A2.png", 1,1287,1708.5,1,0,1,197,8,68,255,54.4569,61.8985,0,28.8891,38.9702,1, "2021-08-31 [오후 5:12:50]: no comment"
"C:\Users\user\Desktop\210806\P14\DH5a_P14(3)_A2.png", 1,641.5,1678,1,0,1,242,9,68,255,59.9504,69.719,0,31.1825,43.4382,1, "2021-08-31 [오후 5:12:50]: no comment"
"C:\Users\user\Desktop\210806\P14\DH5a_P14(3)_A2.png", 1,458,1672,1,0,1,294,10,74,255,94.9082,125.078,0,48.2871,79.0182,1, "2021-08-31 [오후 5:12:50]: no comment"
"C:\Users\user\Desktop\210806\P14\DH5a_P14(3)_A2.png", 1,584.5,1666.5,1,0,1,124,7,56,255,19.129,18.25,0,9.35885,9.45064,1, "2021-08-31 [오후 5:12:50]: no comment"
"C:\Users\user\Desktop\210806\P14\DH5a_P14(3)_A2.png", 1,1020,1564,1,0,1,222,9,64,255,49.9505,53.1937,0,26.9157,32.7892,1, "2021-08-31 [오후 5:12:50]: no comment"
"C:\Users\user\Desktop\210806\P14\DH5a_P14(3)_A2.png", 1,1111.5,1516,1,0,1,406,12,72,255,83.2808,105.355,0,44.3585,71.4255,1, "2021-08-31 [오후 5:12:50]: no comment"
"C:\Users\user\Desktop\210806\P14\DH5a_P14(3)_A2.png", 1,602,1282,1,0,1,192,9,66,255,57.2865,63.7396,0,26.9865,35.6666,1, "2021-08-31 [오후 5:12:50]: no comment"
"C:\Users\user\Desktop\210806\P14\DH5a_P14(3)_A2.png", 1,617.5,1271.5,1,0,1,128,7,60,255,34.5781,35.1328,0,16.8058,18.5941,1, "2021-08-31 [오후 5:12:50]: no comment"
"C:\Users\user\Desktop\210806\P14\DH5a_P14(3)_A2.png", 1,1209.7,1252.9,1,0,1,301,10,68,255,68.0831,79.1362,0,34.6767,49.4784,1, "2021-08-31 [오후 5:12:50]: no comment"
"C:\Users\user\Desktop\210806\P14\DH5a_P14(3)_A2.png", 1,1279.5,1245.5,1,0,1,160,7,38,255,22.25,14.2125,0,11.0592,6.59172,1, "2021-08-31 [오후 5:12:50]: no comment"
"C:\Users\user\Desktop\210806\P14\DH5a_P14(3)_A2.png", 1,1236.5,1247.5,1,0,1,332,10,72,255,82.6054,103.738,0,42.3031,67.9006,1, "2021-08-31 [오후 5:12:50]: no comment"
